,order_id,order_placement_date,customer_id,customer_name,city,product_id,product_name,category,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,Item_In_Full,Item_On_Time,Item_On_Time_In_Full,ord_on_time,ord_in_full,ord_otif,Amount_INR
17953,FAP428122502,2025-04-27,789122,Coolblue,Vadodara,25891301,AM Ghee 250,Dairy,20,2025-04-28,2025-04-29,20,1,0,0,0,0,0,225.0
17954,FAP429101502,2025-04-27,789101,Costco Wholesale,"New Jersey, US",25891301,AM Ghee 250,Dairy,81,2025-04-29,2025-04-29,81,1,1,1,1,0,0,40226.22
17955,FAP428421301,2025-04-27,789421,Lotus Mart,Ahmedabad,25891301,AM Ghee 250,Dairy,74,2025-04-28,2025-04-28,70,0,1,0,1,0,0,225.0
17956,FAP430421301,2025-04-27,789421,Lotus Mart,Ahmedabad,25891301,AM Ghee 250,Dairy,71,2025-04-30,2025-05-03,71,1,0,0,0,1,0,225.0
17957,FAP430720301,2025-04-27,789720,Colonial Farms,"New Jersey, US",25891301,AM Ghee 250,Dairy,43,2025-04-30,2025-04-30,43,1,1,1,1,1,1,21354.66
17958,FAP428103301,2025-04-27,789103,Vijay Stores,Vadodara,25891301,AM Ghee 250,Dairy,83,2025-04-28,2025-04-28,79,0,1,0,1,0,0,225.0
17959,FAP430603602,2025-04-27,789603,Info Stores,Vadodara,25891203,AM Butter 500,Dairy,391,2025-04-30,2025-04-30,391,1,1,1,1,1,1,300.0
17960,FAP429321501,2025-04-27,789321,Chiptec Stores,Ahmedabad,25891301,AM Ghee 250,Dairy,70,2025-04-29,2025-04-29,70,1,1,1,1,1,1,225.0
17961,FAP428121602,2025-04-27,789121,Coolblue,Ahmedabad,25891301,AM Ghee 250,Dairy,59,2025-04-28,2025-05-01,56,0,0,0,0,0,0,225.0
17962,FAP429203602,2025-04-27,789203,Rel Fresh,Vadodara,25891301,AM Ghee 250,Dairy,53,2025-04-29,2025-04-29,53,1,1,1,1,0,0,225.0
17963,FAP428501303,2025-04-27,789501,Best Market,"New Jersey, US",25891301,AM Ghee 250,Dairy,26,2025-04-28,2025-04-28,26,1,1,1,1,0,0,12912.12
17964,FAP429501403,2025-04-27,789501,Best Market,"New Jersey, US",25891301,AM Ghee 250,Dairy,89,2025-04-29,2025-04-29,80,0,1,0,1,0,0,39729.6
17965,FAP430601601,2025-04-27,789601,Price Rite,"New Jersey, US",25891301,AM Ghee 250,Dairy,67,2025-04-30,2025-04-30,67,1,1,1,1,0,0,33273.54
17966,FAP430402403,2025-04-27,789402,Propel Mart,Ahmedabad,25891301,AM Ghee 250,Dairy,44,2025-04-30,2025-04-30,40,0,1,0,1,0,0,225.0
17967,FAP428521301,2025-04-27,789521,Acclaimed Stores,Ahmedabad,25891301,AM Ghee 250,Dairy,49,2025-04-28,2025-05-01,49,1,0,0,0,1,0,225.0
17968,FAP430903301,2025-04-27,789903,Elite Mart,Vadodara,25891301,AM Ghee 250,Dairy,75,2025-04-30,2025-05-01,75,1,0,0,0,0,0,225.0
17969,FAP428622402,2025-04-27,789622,Expert Mart,Vadodara,25891301,AM Ghee 250,Dairy,83,2025-04-28,2025-04-28,83,1,1,1,1,1,1,225.0
17970,FAP428422301,2025-04-27,789422,Lotus Mart,Vadodara,25891301,AM Ghee 250,Dairy,62,2025-04-28,2025-04-29,62,1,0,0,0,0,0,225.0
17971,FAP430303601,2025-04-27,789303,Expression Stores,Vadodara,25891102,AM Milk 250,Dairy,370,2025-04-30,2025-04-30,370,1,1,1,1,0,0,62.0
17972,FAP428403302,2025-04-27,789403,Propel Mart,Vadodara,25891102,AM Milk 250,Dairy,380,2025-04-28,2025-04-28,304,0,1,0,1,0,0,62.0
17973,FAP428601402,2025-04-27,789601,Price Rite,"New Jersey, US",25891102,AM Milk 250,Dairy,416,2025-04-28,2025-04-28,395,0,1,0,1,0,0,65388.299999999996
17974,FAP429520102,2025-04-27,789520,Fairway Market,"New Jersey, US",25891102,AM Milk 250,Dairy,437,2025-04-29,2025-04-29,437,1,1,1,1,1,1,72340.98
17975,FAP428422102,2025-04-27,789422,Lotus Mart,Vadodara,25891102,AM Milk 250,Dairy,393,2025-04-28,2025-04-27,393,1,1,1,1,1,1,62.0
17976,FAP430720102,2025-04-27,789720,Colonial Farms,"New Jersey, US",25891102,AM Milk 250,Dairy,398,2025-04-30,2025-05-01,398,1,0,0,0,1,0,65884.92
17977,FAP428501303,2025-04-27,789501,Best Market,"New Jersey, US",25891102,AM Milk 250,Dairy,357,2025-04-28,2025-04-28,357,1,1,1,1,0,0,59097.78
17978,FAP429501403,2025-04-27,789501,Best Market,"New Jersey, US",25891102,AM Milk 250,Dairy,350,2025-04-29,2025-04-29,350,1,1,1,1,0,0,57939.0
17979,FAP428421503,2025-04-27,789421,Lotus Mart,Ahmedabad,25891102,AM Milk 250,Dairy,469,2025-04-28,2025-04-30,446,0,0,0,0,0,0,62.0
17980,FAP430421503,2025-04-27,789421,Lotus Mart,Ahmedabad,25891102,AM Milk 250,Dairy,330,2025-04-30,2025-05-02,264,0,0,0,0,0,0,62.0
17981,FAP429320102,2025-04-27,789320,Whole Foods Market,"New Jersey, US",25891102,AM Milk 250,Dairy,436,2025-04-29,2025-04-30,436,1,0,0,0,1,0,72175.44
17982,FAP428903603,2025-04-27,789903,Elite Mart,Vadodara,25891102,AM Milk 250,Dairy,302,2025-04-28,2025-04-28,272,0,1,0,1,0,0,62.0
17983,FAP429220402,2025-04-27,789220,ShopRite,"New Jersey, US",25891102,AM Milk 250,Dairy,354,2025-04-29,2025-04-29,354,1,1,1,1,0,0,58601.159999999996
17984,FAP430220601,2025-04-27,789220,ShopRite,"New Jersey, US",25891102,AM Milk 250,Dairy,373,2025-04-30,2025-04-30,354,0,1,0,1,0,0,58601.159999999996
17985,FAP429101502,2025-04-27,789101,Costco Wholesale,"New Jersey, US",25891102,AM Milk 250,Dairy,393,2025-04-29,2025-04-29,314,0,1,0,1,0,0,51979.56
17986,FAP429122501,2025-04-27,789122,Coolblue,Vadodara,25891102,AM Milk 250,Dairy,356,2025-04-29,2025-05-01,320,0,0,0,0,0,0,62.0
17987,FAP428603503,2025-04-27,789603,Info Stores,Vadodara,25891102,AM Milk 250,Dairy,312,2025-04-28,2025-04-28,296,0,1,0,1,0,0,62.0
17988,FAP428203102,2025-04-27,789203,Rel Fresh,Vadodara,25891102,AM Milk 250,Dairy,438,2025-04-28,2025-04-30,438,1,0,0,0,1,0,62.0
17989,FAP428102601,2025-04-27,789102,Vijay Stores,Ahmedabad,25891502,AM Biscuits 500,Food,203,2025-04-28,2025-04-28,203,1,1,1,1,1,1,200.0
17990,FAP428122502,2025-04-27,789122,Coolblue,Vadodara,25891502,AM Biscuits 500,Food,197,2025-04-28,2025-04-29,187,0,0,0,0,0,0,200.0
17991,FAP429622502,2025-04-27,789622,Expert Mart,Vadodara,25891502,AM Biscuits 500,Food,227,2025-04-29,2025-04-29,227,1,1,1,1,0,0,200.0
17992,FAP428320502,2025-04-27,789320,Whole Foods Market,"New Jersey, US",25891502,AM Biscuits 500,Food,141,2025-04-28,2025-04-28,141,1,1,1,1,0,0,70023.42
17993,FAP430201502,2025-04-27,789201,Rel Fresh,"New Jersey, US",25891502,AM Biscuits 500,Food,165,2025-04-30,2025-04-30,165,1,1,1,1,0,0,81942.3
17994,FAP428301502,2025-04-27,789301,Foodtown,"New Jersey, US",25891502,AM Biscuits 500,Food,105,2025-04-28,2025-04-28,100,0,1,0,1,0,0,49662.0
17995,FAP429301602,2025-04-27,789301,Foodtown,"New Jersey, US",25891502,AM Biscuits 500,Food,138,2025-04-29,2025-04-29,138,1,1,1,1,1,1,68533.56
17996,FAP429203602,2025-04-27,789203,Rel Fresh,Vadodara,25891502,AM Biscuits 500,Food,125,2025-04-29,2025-04-29,125,1,1,1,1,0,0,200.0
17997,FAP430203602,2025-04-27,789203,Rel Fresh,Vadodara,25891502,AM Biscuits 500,Food,238,2025-04-30,2025-04-30,238,1,1,1,1,0,0,200.0
17998,FAP429903502,2025-04-27,789903,Elite Mart,Vadodara,25891502,AM Biscuits 500,Food,244,2025-04-29,2025-04-30,220,0,0,0,0,0,0,200.0
17999,FAP430202502,2025-04-27,789202,Rel Fresh,Ahmedabad,25891502,AM Biscuits 500,Food,145,2025-04-30,2025-04-30,138,0,1,0,1,0,0,200.0
18000,FAP429403202,2025-04-27,789403,Propel Mart,Vadodara,25891202,AM Butter 250,Dairy,482,2025-04-29,2025-04-30,482,1,0,0,0,1,0,150.0
18001,FAP428221502,2025-04-27,789221,Atlas Stores,Ahmedabad,25891402,AM Curd 100,Dairy,258,2025-04-28,2025-04-28,258,1,1,1,1,1,1,20.0
18002,FAP428622402,2025-04-27,789622,Expert Mart,Vadodara,25891402,AM Curd 100,Dairy,323,2025-04-28,2025-04-28,323,1,1,1,1,1,1,20.0
18003,FAP430421402,2025-04-27,789421,Lotus Mart,Ahmedabad,25891402,AM Curd 100,Dairy,352,2025-04-30,2025-05-01,352,1,0,0,0,1,0,20.0
18004,FAP429102602,2025-04-27,789102,Vijay Stores,Ahmedabad,25891402,AM Curd 100,Dairy,419,2025-04-29,2025-04-29,377,0,1,0,1,0,0,20.0
18005,FAP430102603,2025-04-27,789102,Vijay Stores,Ahmedabad,25891402,AM Curd 100,Dairy,401,2025-04-30,2025-04-30,401,1,1,1,1,1,1,20.0
18006,FAP428202402,2025-04-27,789202,Rel Fresh,Ahmedabad,25891402,AM Curd 100,Dairy,255,2025-04-28,2025-04-27,255,1,1,1,1,1,1,20.0
18007,FAP428303601,2025-04-27,789303,Expression Stores,Vadodara,25891201,AM Butter 100,Dairy,243,2025-04-28,2025-04-28,219,0,1,0,1,0,0,60.0
18008,FAP429303201,2025-04-27,789303,Expression Stores,Vadodara,25891201,AM Butter 100,Dairy,273,2025-04-29,2025-05-02,273,1,0,0,0,1,0,60.0
18009,FAP428122201,2025-04-27,789122,Coolblue,Vadodara,25891201,AM Butter 100,Dairy,182,2025-04-28,2025-05-01,164,0,0,0,0,0,0,60.0
18010,FAP429122602,2025-04-27,789122,Coolblue,Vadodara,25891201,AM Butter 100,Dairy,154,2025-04-29,2025-05-02,154,1,0,0,0,0,0,60.0
18011,FAP430122501,2025-04-27,789122,Coolblue,Vadodara,25891201,AM Butter 100,Dairy,138,2025-04-30,2025-04-29,131,0,1,0,1,0,0,60.0
18012,FAP429421201,2025-04-27,789421,Lotus Mart,Ahmedabad,25891201,AM Butter 100,Dairy,103,2025-04-29,2025-05-01,93,0,0,0,0,0,0,60.0
18013,FAP429102602,2025-04-27,789102,Vijay Stores,Ahmedabad,25891201,AM Butter 100,Dairy,369,2025-04-29,2025-04-29,351,0,1,0,1,0,0,60.0
18014,FAP430403402,2025-04-27,789403,Propel Mart,Vadodara,25891201,AM Butter 100,Dairy,357,2025-04-30,2025-04-30,357,1,1,1,1,0,0,60.0
18015,FAP429703401,2025-04-27,789703,Sorefoz Mart,Vadodara,25891201,AM Butter 100,Dairy,106,2025-04-29,2025-04-29,106,1,1,1,1,1,1,60.0
18016,FAP429501201,2025-04-27,789501,Best Market,"New Jersey, US",25891201,AM Butter 100,Dairy,478,2025-04-29,2025-05-01,478,1,0,0,0,1,0,79128.12
18017,FAP429221503,2025-04-27,789221,Atlas Stores,Ahmedabad,25891201,AM Butter 100,Dairy,219,2025-04-29,2025-04-29,219,1,1,1,1,1,1,60.0
18018,FAP430201502,2025-04-27,789201,Rel Fresh,"New Jersey, US",25891201,AM Butter 100,Dairy,146,2025-04-30,2025-04-30,131,0,1,0,1,0,0,21685.739999999998
18019,FAP430203602,2025-04-27,789203,Rel Fresh,Vadodara,25891201,AM Butter 100,Dairy,189,2025-04-30,2025-04-30,189,1,1,1,1,0,0,60.0
18020,FAP429622201,2025-04-27,789622,Expert Mart,Vadodara,25891201,AM Butter 100,Dairy,426,2025-04-29,2025-04-28,426,1,1,1,1,1,1,60.0
18021,FAP428101502,2025-04-27,789101,Costco Wholesale,"New Jersey, US",25891201,AM Butter 100,Dairy,242,2025-04-28,2025-04-28,242,1,1,1,1,1,1,40060.68
18022,FAP429520601,2025-04-27,789520,Fairway Market,"New Jersey, US",25891201,AM Butter 100,Dairy,314,2025-04-29,2025-04-30,283,0,0,0,0,0,0,46847.82
18023,FAP430101503,2025-04-27,789101,Costco Wholesale,"New Jersey, US",25891201,AM Butter 100,Dairy,169,2025-04-30,2025-04-30,169,1,1,1,1,1,1,27976.26
18024,FAP429422501,2025-04-27,789422,Lotus Mart,Vadodara,25891501,AM Biscuits 750,Food,227,2025-04-29,2025-05-01,204,0,0,0,0,0,0,300.0
18025,FAP429721602,2025-04-27,789721,Logic Stores,Ahmedabad,25891501,AM Biscuits 750,Food,200,2025-04-29,2025-04-29,200,1,1,1,1,1,1,300.0
18026,FAP429321501,2025-04-27,789321,Chiptec Stores,Ahmedabad,25891501,AM Biscuits 750,Food,145,2025-04-29,2025-04-29,145,1,1,1,1,1,1,300.0
18027,FAP429902601,2025-04-27,789902,Elite Mart,Ahmedabad,25891501,AM Biscuits 750,Food,160,2025-04-29,2025-04-29,160,1,1,1,1,1,1,300.0
18028,FAP429702501,2025-04-27,789702,Sorefoz Mart,Ahmedabad,25891501,AM Biscuits 750,Food,104,2025-04-29,2025-04-28,94,0,1,0,1,0,0,300.0
18029,FAP428401501,2025-04-27,789401,Wegmans,"New Jersey, US",25891501,AM Biscuits 750,Food,172,2025-04-28,2025-04-28,172,1,1,1,1,1,1,128127.95999999999
18030,FAP429403501,2025-04-27,789403,Propel Mart,Vadodara,25891501,AM Biscuits 750,Food,107,2025-04-29,2025-05-02,107,1,0,0,0,1,0,300.0
18031,FAP430903501,2025-04-27,789903,Elite Mart,Vadodara,25891501,AM Biscuits 750,Food,174,2025-04-30,2025-04-30,165,0,1,0,1,0,0,300.0
18032,FAP429122501,2025-04-27,789122,Coolblue,Vadodara,25891501,AM Biscuits 750,Food,247,2025-04-29,2025-05-01,247,1,0,0,0,0,0,300.0
18033,FAP430122501,2025-04-27,789122,Coolblue,Vadodara,25891501,AM Biscuits 750,Food,153,2025-04-30,2025-04-29,122,0,1,0,1,0,0,300.0
18034,FAP429402501,2025-04-27,789402,Propel Mart,Ahmedabad,25891501,AM Biscuits 750,Food,118,2025-04-29,2025-04-30,106,0,0,0,0,0,0,300.0
18035,FAP430622501,2025-04-27,789622,Expert Mart,Vadodara,25891501,AM Biscuits 750,Food,158,2025-04-30,2025-04-30,158,1,1,1,1,1,1,300.0
18036,FAP428301602,2025-04-27,789301,Foodtown,"New Jersey, US",25891602,AM Tea 250,beverages,129,2025-04-28,2025-04-29,129,1,0,0,0,1,0,32031.99
18037,FAP429301602,2025-04-27,789301,Foodtown,"New Jersey, US",25891602,AM Tea 250,beverages,189,2025-04-29,2025-04-29,189,1,1,1,1,1,1,46930.590000000004
18038,FAP430702602,2025-04-27,789702,Sorefoz Mart,Ahmedabad,25891602,AM Tea 250,beverages,190,2025-04-30,2025-04-30,190,1,1,1,1,0,0,112.0
18039,FAP429102602,2025-04-27,789102,Vijay Stores,Ahmedabad,25891602,AM Tea 250,beverages,129,2025-04-29,2025-04-29,129,1,1,1,1,0,0,112.0
18040,FAP428720602,2025-04-27,789720,Colonial Farms,"New Jersey, US",25891602,AM Tea 250,beverages,113,2025-04-28,2025-04-28,102,0,1,0,1,0,0,25327.62
18041,FAP428621602,2025-04-27,789621,Expert Mart,Ahmedabad,25891602,AM Tea 250,beverages,100,2025-04-28,2025-04-30,100,1,0,0,0,1,0,112.0
18042,FAP428521602,2025-04-27,789521,Acclaimed Stores,Ahmedabad,25891602,AM Tea 250,beverages,160,2025-04-28,2025-04-29,160,1,0,0,0,0,0,112.0
18043,FAP428703602,2025-04-27,789703,Sorefoz Mart,Vadodara,25891602,AM Tea 250,beverages,91,2025-04-28,2025-04-28,91,1,1,1,1,1,1,112.0
18044,FAP428420602,2025-04-27,789420,Lidl,"New Jersey, US",25891602,AM Tea 250,beverages,89,2025-04-28,2025-04-28,89,1,1,1,1,1,1,22099.59
18045,FAP429203602,2025-04-27,789203,Rel Fresh,Vadodara,25891602,AM Tea 250,beverages,171,2025-04-29,2025-04-29,171,1,1,1,1,0,0,112.0
18046,FAP430203602,2025-04-27,789203,Rel Fresh,Vadodara,25891602,AM Tea 250,beverages,82,2025-04-30,2025-04-30,82,1,1,1,1,0,0,112.0
18047,FAP429103602,2025-04-27,789103,Vijay Stores,Vadodara,25891602,AM Tea 250,beverages,80,2025-04-29,2025-04-29,72,0,1,0,1,0,0,112.0
18048,FAP430103602,2025-04-27,789103,Vijay Stores,Vadodara,25891602,AM Tea 250,beverages,52,2025-04-30,2025-04-30,47,0,1,0,1,0,0,112.0
18049,FAP430221602,2025-04-27,789221,Atlas Stores,Ahmedabad,25891602,AM Tea 250,beverages,168,2025-04-30,2025-04-30,168,1,1,1,1,1,1,112.0
18050,FAP428121602,2025-04-27,789121,Coolblue,Ahmedabad,25891602,AM Tea 250,beverages,114,2025-04-28,2025-05-01,114,1,0,0,0,0,0,112.0
18051,FAP429121602,2025-04-27,789121,Coolblue,Ahmedabad,25891602,AM Tea 250,beverages,63,2025-04-29,2025-04-30,63,1,0,0,0,1,0,112.0
18052,FAP429522602,2025-04-27,789522,Acclaimed Stores,Vadodara,25891602,AM Tea 250,beverages,152,2025-04-29,2025-04-30,152,1,0,0,0,1,0,112.0
18053,FAP430902602,2025-04-27,789902,Elite Mart,Ahmedabad,25891602,AM Tea 250,beverages,123,2025-04-30,2025-05-01,123,1,0,0,0,1,0,112.0
18054,FAP428220602,2025-04-27,789220,ShopRite,"New Jersey, US",25891602,AM Tea 250,beverages,192,2025-04-28,2025-04-28,192,1,1,1,1,1,1,47675.520000000004
18055,FAP430603602,2025-04-27,789603,Info Stores,Vadodara,25891602,AM Tea 250,beverages,192,2025-04-30,2025-04-30,192,1,1,1,1,1,1,112.0
18056,FAP429721602,2025-04-27,789721,Logic Stores,Ahmedabad,25891602,AM Tea 250,beverages,82,2025-04-29,2025-04-29,82,1,1,1,1,1,1,112.0
18057,FAP428421602,2025-04-27,789421,Lotus Mart,Ahmedabad,25891602,AM Tea 250,beverages,187,2025-04-28,2025-05-01,187,1,0,0,0,0,0,112.0
18058,FAP429421602,2025-04-27,789421,Lotus Mart,Ahmedabad,25891602,AM Tea 250,beverages,103,2025-04-29,2025-04-30,103,1,0,0,0,1,0,112.0
18059,FAP429122602,2025-04-27,789122,Coolblue,Vadodara,25891602,AM Tea 250,beverages,172,2025-04-29,2025-05-02,163,0,0,0,0,0,0,112.0
18060,FAP428521602,2025-04-27,789521,Acclaimed Stores,Ahmedabad,25891101,AM Milk 500,Dairy,440,2025-04-28,2025-04-29,396,0,0,0,0,0,0,125.0
18061,FAP429303303,2025-04-27,789303,Expression Stores,Vadodara,25891101,AM Milk 500,Dairy,304,2025-04-29,2025-04-29,304,1,1,1,1,1,1,125.0
18062,FAP430203101,2025-04-27,789203,Rel Fresh,Vadodara,25891101,AM Milk 500,Dairy,474,2025-04-30,2025-05-01,474,1,0,0,0,1,0,125.0
18063,FAP428320101,2025-04-27,789320,Whole Foods Market,"New Jersey, US",25891101,AM Milk 500,Dairy,436,2025-04-28,2025-04-29,436,1,0,0,0,1,0,144350.88
18064,FAP430720301,2025-04-27,789720,Colonial Farms,"New Jersey, US",25891101,AM Milk 500,Dairy,384,2025-04-30,2025-04-30,384,1,1,1,1,1,1,127134.72
18065,FAP429702401,2025-04-27,789702,Sorefoz Mart,Ahmedabad,25891101,AM Milk 500,Dairy,491,2025-04-29,2025-04-29,442,0,1,0,1,0,0,125.0
18066,FAP428221502,2025-04-27,789221,Atlas Stores,Ahmedabad,25891101,AM Milk 500,Dairy,320,2025-04-28,2025-04-28,320,1,1,1,1,1,1,125.0
18067,FAP429122101,2025-04-27,789122,Coolblue,Vadodara,25891101,AM Milk 500,Dairy,385,2025-04-29,2025-04-30,385,1,0,0,0,1,0,125.0
18068,FAP430122101,2025-04-27,789122,Coolblue,Vadodara,25891101,AM Milk 500,Dairy,433,2025-04-30,2025-05-01,411,0,0,0,0,0,0,125.0
18069,FAP430621603,2025-04-27,789621,Expert Mart,Ahmedabad,25891101,AM Milk 500,Dairy,376,2025-04-30,2025-05-01,376,1,0,0,0,0,0,125.0
18070,FAP430202502,2025-04-27,789202,Rel Fresh,Ahmedabad,25891101,AM Milk 500,Dairy,409,2025-04-30,2025-04-30,368,0,1,0,1,0,0,125.0
18071,FAP429403402,2025-04-27,789403,Propel Mart,Vadodara,25891101,AM Milk 500,Dairy,456,2025-04-29,2025-04-29,433,0,1,0,1,0,0,125.0
18072,FAP430401603,2025-04-27,789401,Wegmans,"New Jersey, US",25891101,AM Milk 500,Dairy,307,2025-04-30,2025-04-30,307,1,1,1,1,1,1,101641.56
18073,FAP429102602,2025-04-27,789102,Vijay Stores,Ahmedabad,25891101,AM Milk 500,Dairy,448,2025-04-29,2025-04-29,448,1,1,1,1,0,0,125.0
18074,FAP430503603,2025-04-27,789503,Viveks Stores,Vadodara,25891101,AM Milk 500,Dairy,379,2025-04-30,2025-04-30,379,1,1,1,1,0,0,125.0
18075,FAP428422301,2025-04-27,789422,Lotus Mart,Vadodara,25891101,AM Milk 500,Dairy,336,2025-04-28,2025-04-29,302,0,0,0,0,0,0,125.0
18076,FAP429402101,2025-04-27,789402,Propel Mart,Ahmedabad,25891101,AM Milk 500,Dairy,301,2025-04-29,2025-04-28,286,0,1,0,1,0,0,125.0
18077,FAP430621402,2025-04-27,789621,Expert Mart,Ahmedabad,25891401,AM Curd 250,Dairy,345,2025-04-30,2025-04-30,328,0,1,0,1,0,0,50.0
18078,FAP429622502,2025-04-27,789622,Expert Mart,Vadodara,25891401,AM Curd 250,Dairy,285,2025-04-29,2025-04-29,271,0,1,0,1,0,0,50.0
18079,FAP430622501,2025-04-27,789622,Expert Mart,Vadodara,25891401,AM Curd 250,Dairy,255,2025-04-30,2025-04-30,255,1,1,1,1,1,1,50.0
18080,FAP430501401,2025-04-27,789501,Best Market,"New Jersey, US",25891401,AM Curd 250,Dairy,335,2025-04-30,2025-04-30,335,1,1,1,1,0,0,69319.875
18081,FAP429102602,2025-04-27,789102,Vijay Stores,Ahmedabad,25891401,AM Curd 250,Dairy,224,2025-04-29,2025-04-29,224,1,1,1,1,0,0,50.0
18082,FAP429202401,2025-04-27,789202,Rel Fresh,Ahmedabad,25891401,AM Curd 250,Dairy,349,2025-04-29,2025-04-29,349,1,1,1,1,1,1,50.0
18083,FAP428320502,2025-04-27,789320,Whole Foods Market,"New Jersey, US",25891401,AM Curd 250,Dairy,451,2025-04-28,2025-04-28,451,1,1,1,1,0,0,93323.17499999999
18084,FAP429320403,2025-04-27,789320,Whole Foods Market,"New Jersey, US",25891401,AM Curd 250,Dairy,393,2025-04-29,2025-04-29,393,1,1,1,1,1,1,81321.525
18085,FAP430320401,2025-04-27,789320,Whole Foods Market,"New Jersey, US",25891401,AM Curd 250,Dairy,438,2025-04-30,2025-04-30,438,1,1,1,1,1,1,90633.15
18086,FAP429702401,2025-04-27,789702,Sorefoz Mart,Ahmedabad,25891401,AM Curd 250,Dairy,304,2025-04-29,2025-04-29,304,1,1,1,1,0,0,50.0
18087,FAP429703401,2025-04-27,789703,Sorefoz Mart,Vadodara,25891401,AM Curd 250,Dairy,305,2025-04-29,2025-04-29,305,1,1,1,1,1,1,50.0
18088,FAP429522401,2025-04-27,789522,Acclaimed Stores,Vadodara,25891401,AM Curd 250,Dairy,441,2025-04-29,2025-05-02,441,1,0,0,0,1,0,50.0
18089,FAP430721401,2025-04-27,789721,Logic Stores,Ahmedabad,25891401,AM Curd 250,Dairy,219,2025-04-30,2025-04-30,175,0,1,0,1,0,0,50.0
18090,FAP428422401,2025-04-27,789422,Lotus Mart,Vadodara,25891401,AM Curd 250,Dairy,465,2025-04-28,2025-05-01,442,0,0,0,0,0,0,50.0
18091,FAP430103602,2025-04-27,789103,Vijay Stores,Vadodara,25891401,AM Curd 250,Dairy,491,2025-04-30,2025-04-30,491,1,1,1,1,0,0,50.0
18092,FAP429420401,2025-04-27,789420,Lidl,"New Jersey, US",25891401,AM Curd 250,Dairy,255,2025-04-29,2025-04-29,255,1,1,1,1,1,1,52765.87499999999
18093,FAP429220402,2025-04-27,789220,ShopRite,"New Jersey, US",25891401,AM Curd 250,Dairy,280,2025-04-29,2025-04-29,280,1,1,1,1,0,0,57938.99999999999
18094,FAP430102603,2025-04-27,789102,Vijay Stores,Ahmedabad,25891603,AM Tea 100,beverages,187,2025-04-30,2025-04-30,187,1,1,1,1,1,1,45.0
18095,FAP429221603,2025-04-27,789221,Atlas Stores,Ahmedabad,25891603,AM Tea 100,beverages,81,2025-04-29,2025-04-28,81,1,1,1,1,1,1,45.0
18096,FAP430401603,2025-04-27,789401,Wegmans,"New Jersey, US",25891603,AM Tea 100,beverages,127,2025-04-30,2025-04-30,127,1,1,1,1,1,1,10511.789999999999
18097,FAP428522603,2025-04-27,789522,Acclaimed Stores,Vadodara,25891603,AM Tea 100,beverages,119,2025-04-28,2025-04-28,119,1,1,1,1,1,1,45.0
18098,FAP429521603,2025-04-27,789521,Acclaimed Stores,Ahmedabad,25891603,AM Tea 100,beverages,146,2025-04-29,2025-04-29,146,1,1,1,1,1,1,45.0
18099,FAP430503603,2025-04-27,789503,Viveks Stores,Vadodara,25891603,AM Tea 100,beverages,156,2025-04-30,2025-04-30,148,0,1,0,1,0,0,45.0
18100,FAP428903603,2025-04-27,789903,Elite Mart,Vadodara,25891603,AM Tea 100,beverages,194,2025-04-28,2025-04-28,184,0,1,0,1,0,0,45.0
18101,FAP429903603,2025-04-27,789903,Elite Mart,Vadodara,25891603,AM Tea 100,beverages,200,2025-04-29,2025-04-28,190,0,1,0,1,0,0,45.0
18102,FAP429702603,2025-04-27,789702,Sorefoz Mart,Ahmedabad,25891603,AM Tea 100,beverages,86,2025-04-29,2025-04-30,86,1,0,0,0,1,0,45.0
18103,FAP429601603,2025-04-27,789601,Price Rite,"New Jersey, US",25891603,AM Tea 100,beverages,199,2025-04-29,2025-04-29,159,0,1,0,1,0,0,13160.429999999998
18104,FAP428321603,2025-04-27,789321,Chiptec Stores,Ahmedabad,25891603,AM Tea 100,beverages,93,2025-04-28,2025-04-28,74,0,1,0,1,0,0,45.0
18105,FAP430321603,2025-04-27,789321,Chiptec Stores,Ahmedabad,25891603,AM Tea 100,beverages,174,2025-04-30,2025-04-29,174,1,1,1,1,1,1,45.0
18106,FAP429201603,2025-04-27,789201,Rel Fresh,"New Jersey, US",25891603,AM Tea 100,beverages,97,2025-04-29,2025-04-29,87,0,1,0,1,0,0,7200.99
18107,FAP430621603,2025-04-27,789621,Expert Mart,Ahmedabad,25891603,AM Tea 100,beverages,191,2025-04-30,2025-05-01,153,0,0,0,0,0,0,45.0
18108,FAP429122603,2025-04-27,789122,Coolblue,Vadodara,25891603,AM Tea 100,beverages,180,2025-04-29,2025-04-29,162,0,1,0,1,0,0,45.0
18109,FAP430122603,2025-04-27,789122,Coolblue,Vadodara,25891603,AM Tea 100,beverages,159,2025-04-30,2025-05-02,143,0,0,0,0,0,0,45.0
18110,FAP428702202,2025-04-27,789702,Sorefoz Mart,Ahmedabad,25891202,AM Butter 250,Dairy,100,2025-04-28,2025-04-28,95,0,1,0,1,0,0,150.0
18111,FAP430622501,2025-04-27,789622,Expert Mart,Vadodara,25891202,AM Butter 250,Dairy,478,2025-04-30,2025-04-30,478,1,1,1,1,1,1,150.0
18112,FAP430420202,2025-04-27,789420,Lidl,"New Jersey, US",25891202,AM Butter 250,Dairy,438,2025-04-30,2025-05-01,350,0,0,0,0,0,0,115878.0
